Year;Month;Day;Hour;Minute;Wind Speed daily mean;Wind Direction daily mean;Wind Speed daily max;Wind Speed daily min
2005;03;20;00;00;6.44;57.02;9.76;4.66
2005;03;21;00;00;5.70;93.00;8.25;4.21
2005;03;22;00;00;5.94;178.47;12.19;3.74
2005;03;23;00;00;6.39;168.79;14.14;1.71
2005;03;24;00;00;4.23;205.51;7.43;0.57
2005;03;25;00;00;4.89;193.65;8.65;2.54
2005;03;26;00;00;3.72;132.24;4.64;2.52
2005;03;27;00;00;6.10;205.17;11.66;1.49
2005;03;28;00;00;5.33;252.82;7.36;2.66
2005;03;29;00;00;1.91;150.71;3.95;0.18
2005;03;30;00;00;7.81;261.95;15.60;3.43
2005;03;31;00;00;4.35;171.97;6.98;2.25
2005;04;01;00;00;8.24;70.64;16.02;3.80
2005;04;02;00;00;3.45;105.38;4.87;1.60
2005;04;03;00;00;3.12;205.78;5.59;0.86
2005;04;04;00;00;4.34;212.87;6.70;3.26
2005;04;05;00;00;8.17;223.02;15.92;3.69
2005;04;06;00;00;12.04;221.63;24.11;3.60
2005;04;07;00;00;18.31;225.48;25.52;12.66
2005;04;08;00;00;12.49;260.56;19.96;5.95
2005;04;09;00;00;9.89;324.24;15.29;3.80
2005;04;10;00;00;6.39;129.69;12.17;1.46
2005;04;11;00;00;15.60;49.46;28.98;6.21
2005;04;12;00;00;7.97;98.12;12.60;4.48
2005;04;13;00;00;4.89;270.70;7.88;2.56
2005;04;14;00;00;4.62;187.37;7.58;2.56
2005;04;15;00;00;8.21;248.92;14.15;0.35
2005;04;16;00;00;7.40;316.17;9.87;4.86
2005;04;17;00;00;9.73;228.91;13.05;5.87
2005;04;18;00;00;4.51;229.66;7.52;1.54
2005;04;19;00;00;14.52;263.87;23.38;5.73
2005;04;20;00;00;12.88;276.76;18.78;6.08
2005;04;21;00;00;6.67;101.02;10.33;2.44
2005;04;22;00;00;3.60;93.55;4.98;2.20
2005;04;23;00;00;5.52;185.34;9.86;2.78
2005;04;24;00;00;3.91;134.96;6.45;2.36
2005;04;25;00;00;14.58;212.35;29.08;1.13
2005;04;26;00;00;10.13;237.16;14.45;3.13
2005;04;27;00;00;8.01;236.61;14.98;1.26
2005;04;28;00;00;3.75;155.44;8.39;1.34
2005;04;29;00;00;4.91;213.32;13.39;1.85
2005;04;30;00;00;2.83;170.34;7.89;0.18
2005;05;01;00;00;5.65;183.92;11.39;2.63
2005;05;02;00;00;8.56;180.28;20.32;1.89
2005;05;03;00;00;12.04;235.01;22.97;1.49
2005;05;04;00;00;14.23;263.18;18.74;8.23
2005;05;05;00;00;7.88;277.05;11.93;4.62
2005;05;06;00;00;16.58;267.30;24.64;6.54
2005;05;07;00;00;19.65;257.51;32.82;8.68
2005;05;08;00;00;14.96;271.59;21.29;7.23
2005;05;09;00;00;7.59;245.40;12.74;1.18
2005;05;10;00;00;6.27;28.87;11.74;0.89
2005;05;11;00;00;9.52;51.42;16.75;2.54
2005;05;12;00;00;11.85;72.25;18.84;3.62
2005;05;13;00;00;5.43;67.24;8.20;2.59
2005;05;14;00;00;13.58;234.89;29.66;0.59
2005;05;15;00;00;12.16;239.08;21.72;2.28
2005;05;16;00;00;3.69;210.06;7.03;0.88
2005;05;17;00;00;6.55;294.83;8.59;4.98
2005;05;18;00;00;6.79;258.99;8.66;4.28
2005;05;19;00;00;2.64;109.70;4.27;0.51
2005;05;20;00;00;4.39;160.65;5.52;3.45
2005;05;21;00;00;3.92;272.52;6.00;1.74
2005;05;22;00;00;6.62;253.98;22.65;1.19
2005;05;23;00;00;8.78;270.68;14.05;2.52
2005;05;24;00;00;2.11;112.22;3.56;0.53
2005;05;25;00;00;4.92;86.77;8.82;2.85
2005;05;26;00;00;2.42;188.19;4.31;0.53
2005;05;27;00;00;2.79;124.73;4.02;1.13
2005;05;28;00;00;4.86;231.67;11.69;0.89
2005;05;29;00;00;1.38;144.61;3.12;0.24
2005;05;30;00;00;13.13;247.58;21.08;3.46
2005;05;31;00;00;5.32;247.34;7.37;3.65
2005;06;01;00;00;4.50;40.79;6.99;1.58
2005;06;02;00;00;3.23;163.08;6.54;0.35
2005;06;03;00;00;10.02;198.26;19.61;3.21
2005;06;04;00;00;13.80;268.60;21.33;8.22
2005;06;05;00;00;12.32;273.73;20.21;6.23
2005;06;06;00;00;5.85;277.91;10.90;2.64
2005;06;07;00;00;9.11;238.97;12.55;6.42
2005;06;08;00;00;11.90;53.38;18.74;5.90
2005;06;09;00;00;11.05;60.80;19.51;3.55
2005;06;10;00;00;4.39;104.82;7.35;0.18
2005;06;11;00;00;5.78;265.24;10.52;0.35
2005;06;12;00;00;5.43;241.57;11.49;1.14
2005;06;13;00;00;11.55;215.65;21.74;4.25
2005;06;14;00;00;4.75;203.44;8.02;0.79
2005;06;15;00;00;5.23;260.75;8.91;2.40
2005;06;16;00;00;5.79;294.74;8.73;3.28
2005;06;17;00;00;4.99;261.23;7.92;1.60
2005;06;18;00;00;8.61;49.35;15.72;2.83
2005;06;19;00;00;10.58;67.95;19.51;3.69
2005;06;20;00;00;5.88;74.95;9.92;2.80
2005;06;21;00;00;3.89;215.62;8.25;0.84
2005;06;22;00;00;5.27;176.32;9.17;1.64
2005;06;23;00;00;3.78;160.90;5.21;1.00
2005;06;24;00;00;7.48;199.17;13.84;3.23
2005;06;25;00;00;9.49;227.14;20.03;2.69
2005;06;26;00;00;3.75;100.08;7.85;0.35
2005;06;27;00;00;2.63;105.69;6.39;0.64
2005;06;28;00;00;4.68;136.54;8.73;2.85
2005;06;29;00;00;9.73;219.57;21.76;2.78
2005;06;30;00;00;12.30;260.58;16.74;6.75
2005;07;01;00;00;13.65;259.13;20.77;5.78
2005;07;02;00;00;4.25;213.58;6.55;2.54
2005;07;03;00;00;3.62;65.49;7.29;0.85
2005;07;04;00;00;11.36;213.10;27.68;4.00
2005;07;05;00;00;6.01;254.53;9.77;2.87
2005;07;06;00;00;9.34;211.51;14.92;3.78
2005;07;07;00;00;14.47;254.84;21.34;7.55
2005;07;08;00;00;7.17;250.76;11.69;1.89
2005;07;09;00;00;5.44;115.22;11.34;0.43
2005;07;10;00;00;7.15;251.69;11.02;4.16
2005;07;11;00;00;6.72;127.24;14.85;1.35
2005;07;12;00;00;9.43;54.97;18.51;1.58
2005;07;13;00;00;7.26;64.11;17.70;1.17
2005;07;14;00;00;3.07;104.95;7.11;0.84
2005;07;15;00;00;9.91;200.98;23.02;3.09
2005;07;16;00;00;10.33;226.83;20.64;3.36
2005;07;17;00;00;6.27;219.21;12.70;1.71
2005;07;18;00;00;9.03;209.64;18.99;1.70
2005;07;19;00;00;15.12;257.88;21.64;6.46
2005;07;20;00;00;16.61;253.67;25.37;5.35
2005;07;21;00;00;13.54;274.40;21.68;5.88
2005;07;22;00;00;7.89;285.79;10.91;4.53
2005;07;23;00;00;6.43;243.86;14.28;2.43
2005;07;24;00;00;6.10;201.49;12.80;2.47
2005;07;25;00;00;6.53;235.31;11.19;2.78
2005;07;26;00;00;5.54;232.87;9.24;2.11
2005;07;27;00;00;4.89;154.48;8.84;3.66
2005;07;28;00;00;3.23;177.12;5.37;0.89
2005;07;29;00;00;8.31;234.81;27.66;2.78
2005;07;30;00;00;7.38;258.38;12.26;3.63
2005;07;31;00;00;8.67;250.31;18.28;1.46
2005;08;01;00;00;4.34;133.21;6.96;0.81
2005;08;02;00;00;6.51;311.08;8.19;5.24
2005;08;03;00;00;7.43;284.09;11.94;3.19
2005;08;04;00;00;4.43;277.06;6.97;0.51
2005;08;05;00;00;8.60;227.45;17.35;1.34
2005;08;06;00;00;9.00;283.52;13.60;2.15
2005;08;07;00;00;9.66;287.79;17.43;2.87
2005;08;08;00;00;5.97;260.71;10.03;0.64
2005;08;09;00;00;3.52;212.90;8.03;0.35
2005;08;10;00;00;4.73;210.27;9.92;0.35
2005;08;11;00;00;5.76;198.43;9.40;1.95
2005;08;12;00;00;9.18;242.39;17.60;2.00
2005;08;13;00;00;5.10;272.45;8.09;1.61
2005;08;14;00;00;13.32;233.78;25.74;5.03
2005;08;15;00;00;7.42;281.03;10.43;3.10
2005;08;16;00;00;9.52;74.05;18.99;3.26
2005;08;17;00;00;10.33;78.42;17.99;3.45
2005;08;18;00;00;4.59;188.78;9.26;0.84
2005;08;19;00;00;8.41;243.84;14.02;3.23
2005;08;20;00;00;7.25;278.07;10.42;4.32
2005;08;21;00;00;7.66;297.12;9.91;5.43
2005;08;22;00;00;9.72;294.54;13.30;7.22
2005;08;23;00;00;6.94;268.78;9.65;3.02
2005;08;24;00;00;3.97;259.73;7.93;2.22
2005;08;25;00;00;12.27;222.96;25.47;3.83
2005;08;26;00;00;5.98;253.16;12.94;0.81
2005;08;27;00;00;2.51;144.60;4.70;0.93
2005;08;28;00;00;5.12;122.25;11.43;0.53
2005;08;29;00;00;3.35;71.77;6.18;1.05
2005;08;30;00;00;5.19;88.50;11.13;1.60
2005;08;31;00;00;3.27;156.97;4.97;1.02
2005;09;01;00;00;6.12;230.69;11.31;0.84
2005;09;02;00;00;4.05;82.04;7.68;0.43
2005;09;03;00;00;7.21;72.19;15.59;2.59
2005;09;04;00;00;5.91;81.83;10.05;2.85
2005;09;05;00;00;4.83;179.78;8.02;2.19
2005;09;06;00;00;3.96;86.97;8.82;2.19
2005;09;07;00;00;2.28;137.21;4.33;0.84
2005;09;08;00;00;2.71;182.73;3.87;0.64
2005;09;09;00;00;5.36;263.63;9.98;1.55
2005;09;10;00;00;5.52;251.51;8.85;3.24
2005;09;11;00;00;5.90;267.76;8.55;4.19
2005;09;12;00;00;4.52;193.84;7.55;1.61
2005;09;13;00;00;2.68;73.32;6.33;0.18
2005;09;14;00;00;5.76;244.73;12.82;2.29
2005;09;15;00;00;7.55;241.28;13.70;4.34
2005;09;16;00;00;13.56;239.58;26.93;5.38
2005;09;17;00;00;12.39;97.88;19.23;8.59
2005;09;18;00;00;15.57;53.79;27.37;8.02
2005;09;19;00;00;10.01;44.04;21.32;3.89
2005;09;20;00;00;5.12;30.90;11.65;1.21
2005;09;21;00;00;7.42;63.44;16.21;2.27
2005;09;22;00;00;2.66;82.47;4.32;1.60
2005;09;23;00;00;5.06;189.90;10.00;2.77
2005;09;24;00;00;4.44;198.17;10.58;1.74
2005;09;25;00;00;4.43;214.69;6.47;2.68
2005;09;26;00;00;4.70;241.75;9.06;1.50
2005;09;27;00;00;5.32;208.78;12.00;2.34
2005;09;28;00;00;6.43;258.97;13.62;1.74
2005;09;29;00;00;12.62;269.54;26.76;2.98
2005;09;30;00;00;3.80;228.14;9.77;1.05
2005;10;01;00;00;6.36;224.26;10.28;1.49
2005;10;02;00;00;6.07;311.67;10.07;2.90
2005;10;03;00;00;9.50;138.55;13.32;7.26
2005;10;04;00;00;6.41;280.59;7.57;4.55
2005;10;05;00;00;3.50;209.63;6.76;2.12
2005;10;06;00;00;3.92;248.75;5.24;2.56
2005;10;07;00;00;2.65;181.40;4.15;0.24
2005;10;08;00;00;2.98;189.52;5.87;0.89
2005;10;09;00;00;2.90;149.62;4.15;0.35
2005;10;10;00;00;3.86;105.13;4.48;2.88
2005;10;11;00;00;3.93;138.71;4.71;2.28
2005;10;12;00;00;4.01;110.65;5.27;2.86
2005;10;13;00;00;2.52;149.37;4.15;0.64
2005;10;14;00;00;5.07;82.82;9.54;2.57
2005;10;15;00;00;4.34;84.16;6.92;2.85
2005;10;16;00;00;3.84;96.27;5.67;0.51
2005;10;17;00;00;7.03;77.01;11.83;4.19
2005;10;18;00;00;5.78;90.04;7.38;3.87
2005;10;19;00;00;3.15;174.82;7.22;0.43
2005;10;20;00;00;3.33;176.72;6.66;1.46
2005;10;21;00;00;7.64;193.79;16.14;3.83
2005;10;22;00;00;10.20;216.42;20.47;5.71
2005;10;23;00;00;7.34;240.96;14.61;3.40
2005;10;24;00;00;5.00;197.91;12.26;2.56
2005;10;25;00;00;11.14;204.36;24.62;4.61
2005;10;26;00;00;5.28;187.78;10.26;1.35
2005;10;27;00;00;2.84;112.79;4.05;0.74
2005;10;28;00;00;4.12;128.15;5.23;2.63
2005;10;29;00;00;4.09;121.76;5.91;2.21
2005;10;30;00;00;4.38;121.57;5.54;3.33
2005;10;31;00;00;5.02;127.77;6.84;2.34
2005;11;01;00;00;4.64;225.06;7.25;2.24
2005;11;02;00;00;4.73;140.37;6.59;1.96
2005;11;03;00;00;4.68;178.06;9.68;2.43
2005;11;04;00;00;7.84;214.58;14.61;2.34
2005;11;05;00;00;7.71;267.03;11.59;2.51
2005;11;06;00;00;2.97;113.00;5.27;0.59
2005;11;07;00;00;4.37;182.83;8.95;1.70
2005;11;08;00;00;4.56;110.36;5.55;2.95
2005;11;09;00;00;4.99;229.78;10.24;1.79
2005;11;10;00;00;4.36;300.75;5.55;2.35
2005;11;11;00;00;2.23;196.55;4.00;0.23
2005;11;12;00;00;3.79;134.90;4.96;0.89
2005;11;13;00;00;5.24;62.81;8.49;2.21
2005;11;14;00;00;3.77;75.01;6.25;2.04
2005;11;15;00;00;5.76;225.99;8.76;2.43
2005;11;16;00;00;11.25;261.25;25.06;5.37
2005;11;17;00;00;6.83;276.90;10.98;4.53
2005;11;18;00;00;5.70;245.99;8.29;3.24
2005;11;19;00;00;4.17;59.48;8.09;2.56
2005;11;20;00;00;2.30;198.88;4.32;1.00
2005;11;21;00;00;4.96;187.25;12.65;1.00
2005;11;22;00;00;20.26;65.20;36.96;15.49
2005;11;23;00;00;19.07;57.50;34.70;10.06
2005;11;24;00;00;8.47;168.21;19.01;1.00
2005;11;25;00;00;22.55;235.38;42.89;12.20
2005;11;26;00;00;8.46;184.18;13.44;5.01
2005;11;27;00;00;15.63;211.23;29.47;7.45
2005;11;28;00;00;15.54;216.86;26.11;5.07
2005;11;29;00;00;3.72;202.33;5.77;0.51
2005;11;30;00;00;3.67;245.40;5.43;0.59
2005;12;01;00;00;5.07;124.20;7.98;3.21
2005;12;02;00;00;7.08;136.53;9.47;3.16
2005;12;03;00;00;15.09;193.95;28.16;6.59
2005;12;04;00;00;15.65;205.91;20.96;9.18
2005;12;05;00;00;13.07;222.08;22.25;7.28
2005;12;06;00;00;8.16;213.37;10.05;6.65
2005;12;07;00;00;11.31;246.28;16.93;8.52
2005;12;08;00;00;7.26;185.81;11.10;5.37
2005;12;09;00;00;10.01;65.89;17.08;0.66
2005;12;10;00;00;9.66;59.20;14.25;5.47
2005;12;11;00;00;7.19;56.03;12.86;5.01
2005;12;12;00;00;7.13;42.75;12.26;5.43
2005;12;13;00;00;9.93;35.90;12.74;7.36
2005;12;14;00;00;4.44;187.35;7.77;0.43
2005;12;15;00;00;8.64;257.12;15.93;0.86
2005;12;16;00;00;28.82;252.54;40.86;16.23
2005;12;17;00;00;40.58;278.74;47.33;22.84
2005;12;18;00;00;15.01;258.17;27.10;8.79
2005;12;19;00;00;10.73;229.57;16.83;6.95
2005;12;20;00;00;3.82;251.29;5.67;3.21
2005;12;21;00;00;2.44;141.41;5.11;0.57
2005;12;22;00;00;5.97;241.87;8.12;3.56
2005;12;23;00;00;3.78;201.61;5.87;2.99
2005;12;24;00;00;1.93;242.80;3.69;0.57
2005;12;25;00;00;3.67;151.99;6.06;0.59
2005;12;26;00;00;5.70;288.84;7.99;4.53
2005;12;27;00;00;6.81;206.91;11.92;4.80
2005;12;28;00;00;11.16;260.85;18.69;8.32
2005;12;29;00;00;13.66;264.79;20.39;6.54
2005;12;30;00;00;7.37;142.50;10.81;4.89
2005;12;31;00;00;13.72;217.38;18.12;8.61
2006;01;01;00;00;11.40;196.59;15.00;5.77
2006;01;02;00;00;6.70;104.48;10.43;0.51
2006;01;03;00;00;4.93;185.98;5.99;3.22
2006;01;04;00;00;12.84;55.77;20.74;5.24
2006;01;05;00;00;6.81;81.41;19.56;1.60
2006;01;06;00;00;3.24;104.13;4.32;1.51
2006;01;07;00;00;4.01;103.49;5.15;2.24
2006;01;08;00;00;4.41;110.18;5.73;3.18
2006;01;09;00;00;3.14;125.73;4.61;1.55
2006;01;10;00;00;3.07;164.91;4.58;0.18
2006;01;11;00;00;4.37;177.89;5.03;3.34
2006;01;12;00;00;4.12;97.30;8.30;1.52
2006;01;13;00;00;4.74;126.13;5.37;3.89
2006;01;14;00;00;3.25;122.25;4.96;0.84
2006;01;15;00;00;4.55;140.01;5.23;3.83
2006;01;16;00;00;5.69;150.48;7.35;4.46
2006;01;17;00;00;15.43;204.27;27.09;6.45
2006;01;18;00;00;15.90;261.50;24.94;5.47
2006;01;19;00;00;3.49;167.66;5.77;1.17
2006;01;20;00;00;10.47;223.54;20.21;5.68
2006;01;21;00;00;13.25;266.78;21.02;6.30
2006;01;22;00;00;8.03;111.36;10.60;4.87
2006;01;23;00;00;11.54;68.23;15.21;8.36
2006;01;24;00;00;4.54;104.57;8.03;3.28
2006;01;25;00;00;9.72;214.34;18.62;4.00
2006;01;26;00;00;7.66;146.36;9.60;5.78
2006;01;27;00;00;5.77;60.75;7.49;3.33
2006;01;28;00;00;7.33;72.05;9.31;5.93
2006;01;29;00;00;7.49;68.77;9.10;5.64
2006;01;30;00;00;5.51;68.64;7.91;3.69
2006;01;31;00;00;3.79;75.90;5.11;2.22
2006;02;01;00;00;3.42;218.71;4.63;2.48
2006;02;02;00;00;3.43;118.69;4.70;0.35
2006;02;03;00;00;4.48;69.87;7.54;2.18
2006;02;04;00;00;7.60;55.14;11.00;5.29
2006;02;05;00;00;6.64;108.62;10.61;1.56
2006;02;06;00;00;5.46;240.56;8.64;2.20
2006;02;07;00;00;14.20;243.36;24.82;9.33
2006;02;08;00;00;23.79;248.30;36.55;12.61
2006;02;09;00;00;34.97;271.33;44.86;28.33
2006;02;10;00;00;18.93;273.79;29.12;5.57
2006;02;11;00;00;6.62;104.52;13.04;2.90
2006;02;12;00;00;2.79;164.70;4.77;0.93
2006;02;13;00;00;5.19;154.25;6.13;4.33
2006;02;14;00;00;6.09;168.68;8.06;4.78
2006;02;15;00;00;18.36;217.45;35.73;8.27
2006;02;16;00;00;20.94;230.94;27.32;14.33
2006;02;17;00;00;21.93;228.25;36.54;11.35
2006;02;18;00;00;17.16;199.95;34.02;7.89
2006;02;19;00;00;8.90;147.11;19.33;3.89
2006;02;20;00;00;5.55;166.22;8.91;3.81
2006;02;21;00;00;4.67;107.75;5.92;2.85
2006;02;22;00;00;7.80;63.01;10.52;5.23
2006;02;23;00;00;6.13;56.01;7.62;4.66
2006;02;24;00;00;8.99;63.36;12.94;5.82
2006;02;25;00;00;3.18;45.81;6.53;1.38
2006;02;26;00;00;11.58;34.46;14.28;6.04
2006;02;27;00;00;9.16;87.40;13.18;1.49
2006;02;28;00;00;20.98;225.65;34.74;7.68
2006;03;01;00;00;28.43;254.15;38.06;10.66
2006;03;02;00;00;17.19;215.95;36.10;7.40
2006;03;03;00;00;25.21;198.22;54.03;8.26
2006;03;04;00;00;22.30;152.82;59.86;4.74
2006;03;05;00;00;10.66;197.12;13.75;7.36
2006;03;06;00;00;14.02;259.07;23.51;7.74
2006;03;07;00;00;10.65;232.52;14.30;5.01
2006;03;08;00;00;13.59;188.82;28.30;7.15
2006;03;09;00;00;34.82;244.67;52.09;21.11
2006;03;10;00;00;28.34;246.23;42.50;15.02
2006;03;11;00;00;14.37;269.69;27.09;4.86
2006;03;12;00;00;17.90;104.81;23.32;13.76
2006;03;13;00;00;20.04;72.52;28.54;9.23
2006;03;14;00;00;9.31;82.27;11.56;6.88
2006;03;15;00;00;6.49;81.18;8.59;4.90
2006;03;16;00;00;5.68;84.65;7.21;5.08
2006;03;17;00;00;6.16;88.41;7.55;3.86
2006;03;18;00;00;7.85;81.49;10.43;5.90
2006;03;19;00;00;4.64;109.10;5.90;3.18
2006;03;20;00;00;4.60;160.48;5.91;3.40
2006;03;21;00;00;6.41;190.26;12.09;3.90
2006;03;22;00;00;4.82;94.95;7.06;0.57
2006;03;23;00;00;5.49;94.95;6.54;4.07
2006;03;24;00;00;6.76;147.71;9.49;5.14
2006;03;25;00;00;14.28;217.25;26.12;8.07
2006;03;26;00;00;10.06;190.57;16.98;5.77
2006;03;27;00;00;12.03;212.18;19.36;6.13
2006;03;28;00;00;19.71;244.05;28.17;10.61
2006;03;29;00;00;18.66;237.34;28.81;6.00
2006;03;30;00;00;13.11;194.00;19.69;6.45
2006;03;31;00;00;21.44;240.16;34.42;5.26
2006;04;01;00;00;11.45;209.80;24.02;4.30
2006;04;02;00;00;18.36;241.64;28.93;8.03
2006;04;03;00;00;20.48;260.54;30.11;4.00
2006;04;04;00;00;5.44;186.47;9.30;1.60
2006;04;05;00;00;8.83;64.14;14.20;4.42
2006;04;06;00;00;8.26;70.71;16.67;2.95
2006;04;07;00;00;3.78;137.86;6.75;1.29
2006;04;08;00;00;10.78;195.42;25.21;4.30
2006;04;09;00;00;3.94;139.46;6.77;0.35
2006;04;10;00;00;7.92;261.78;8.99;7.32
2006;04;11;00;00;6.54;291.69;8.19;2.59
2006;04;12;00;00;18.84;250.73;30.36;7.52
2006;04;13;00;00;20.15;242.35;33.36;10.75
2006;04;14;00;00;13.74;220.32;23.64;3.96
2006;04;15;00;00;7.80;157.10;18.99;4.15
2006;04;16;00;00;22.59;254.04;35.30;6.32
2006;04;17;00;00;7.93;257.84;12.84;5.00
2006;04;18;00;00;6.13;298.03;9.79;3.51
2006;04;19;00;00;2.55;208.17;3.69;1.82
2006;04;20;00;00;2.34;196.28;4.05;0.74
2006;04;21;00;00;3.14;103.42;4.73;0.74
2006;04;22;00;00;5.31;223.89;11.95;2.51
2006;04;23;00;00;7.99;221.90;19.97;1.74
2006;04;24;00;00;3.29;102.58;5.02;0.81
2006;04;25;00;00;4.47;230.49;9.28;0.79
2006;04;26;00;00;5.33;249.29;9.56;2.89
2006;04;27;00;00;7.72;316.57;9.87;4.74
2006;04;28;00;00;8.40;216.66;10.04;6.51
2006;04;29;00;00;8.76;323.54;12.54;3.12
2006;04;30;00;00;5.20;247.29;11.71;0.59
2006;05;01;00;00;6.76;212.75;12.91;3.68
2006;05;02;00;00;5.70;159.78;8.29;2.01
2006;05;03;00;00;8.33;91.27;16.26;3.54
2006;05;04;00;00;2.90;113.57;5.57;0.53
2006;05;05;00;00;5.33;245.81;9.60;2.40
2006;05;06;00;00;3.27;152.02;6.89;0.53
2006;05;07;00;00;5.02;100.71;7.93;2.68
2006;05;08;00;00;4.46;222.14;8.26;1.72
2006;05;09;00;00;14.09;263.31;24.03;4.13
2006;05;10;00;00;3.90;252.35;6.56;0.84
2006;05;11;00;00;6.57;126.58;16.97;0.59
2006;05;12;00;00;11.40;209.66;20.43;3.34
2006;05;13;00;00;10.37;242.89;21.08;4.33
2006;05;14;00;00;6.25;203.30;9.60;3.46
2006;05;15;00;00;7.79;184.28;17.00;3.74
2006;05;16;00;00;5.32;210.04;10.76;1.72
2006;05;17;00;00;6.08;229.21;12.90;0.64
2006;05;18;00;00;6.87;227.63;14.29;3.21
2006;05;19;00;00;22.97;259.87;31.17;11.66
2006;05;20;00;00;21.41;236.85;37.73;6.60
2006;05;21;00;00;14.96;222.57;20.24;4.61
2006;05;22;00;00;12.58;206.08;24.69;4.46
2006;05;23;00;00;17.47;268.08;22.59;4.19
2006;05;24;00;00;9.29;256.03;19.97;1.31
2006;05;25;00;00;14.55;243.10;25.15;4.98
2006;05;26;00;00;18.38;247.95;27.74;8.23
2006;05;27;00;00;12.55;252.51;19.01;6.75
2006;05;28;00;00;15.28;263.27;23.54;3.74
2006;05;29;00;00;13.66;280.30;25.03;2.02
2006;05;30;00;00;16.71;282.01;24.09;9.91
2006;05;31;00;00;8.55;293.61;11.97;6.26
2006;06;01;00;00;11.53;289.50;20.59;4.88
2006;06;02;00;00;7.34;227.95;11.58;3.90
2006;06;03;00;00;7.23;157.79;10.37;2.36
2006;06;04;00;00;6.63;297.03;11.57;1.58
2006;06;05;00;00;4.99;301.79;9.47;0.18
2006;06;06;00;00;6.37;63.78;10.23;2.52
2006;06;07;00;00;8.28;60.92;13.79;2.34
2006;06;08;00;00;8.95;72.65;14.86;2.88
2006;06;09;00;00;11.91;82.03;19.72;4.61
2006;06;10;00;00;8.33;84.56;13.57;3.89
2006;06;11;00;00;11.98;78.59;20.32;4.94
2006;06;12;00;00;3.07;186.15;5.54;0.35
2006;06;13;00;00;3.02;182.82;5.43;0.84
2006;06;14;00;00;2.62;199.16;4.28;0.66
2006;06;15;00;00;3.40;180.64;4.71;2.22
2006;06;16;00;00;5.88;237.74;12.61;1.05
2006;06;17;00;00;2.53;140.14;4.94;0.35
2006;06;18;00;00;4.33;179.69;9.21;1.21
2006;06;19;00;00;5.77;222.30;12.93;1.91
2006;06;20;00;00;3.61;176.14;9.77;1.19
2006;06;21;00;00;7.61;229.52;16.06;1.12
2006;06;22;00;00;8.85;261.15;15.09;2.23
2006;06;23;00;00;4.89;142.37;7.54;3.20
2006;06;24;00;00;2.78;165.01;4.93;0.43
2006;06;25;00;00;7.12;196.09;15.34;2.12
2006;06;26;00;00;4.64;236.85;10.04;0.79
2006;06;27;00;00;5.22;167.81;16.32;1.56
2006;06;28;00;00;4.03;164.18;9.14;1.43
2006;06;29;00;00;4.14;83.07;6.39;2.56
2006;06;30;00;00;6.44;70.21;11.18;2.53
2006;07;01;00;00;12.46;72.91;20.98;3.37
2006;07;02;00;00;11.18;76.87;18.48;5.11
2006;07;03;00;00;3.28;121.80;4.94;0.66
2006;07;04;00;00;3.25;192.06;5.43;1.34
2006;07;05;00;00;5.92;219.79;13.17;0.89
2006;07;06;00;00;4.07;180.78;9.37;0.89
2006;07;07;00;00;7.19;259.30;10.58;4.05
2006;07;08;00;00;3.45;229.70;7.74;1.74
2006;07;09;00;00;5.49;196.98;13.46;2.47
2006;07;10;00;00;3.63;200.93;6.62;1.41
2006;07;11;00;00;3.57;189.70;8.70;0.84
2006;07;12;00;00;3.69;66.10;7.10;1.84
2006;07;13;00;00;3.64;86.21;7.21;0.85
2006;07;14;00;00;9.72;43.58;18.98;2.36
2006;07;15;00;00;11.99;59.78;18.31;6.60
2006;07;16;00;00;10.49;71.81;18.58;3.95
2006;07;17;00;00;7.75;72.90;13.95;3.52
2006;07;18;00;00;4.57;85.13;6.53;2.88
2006;07;19;00;00;2.47;103.71;4.32;0.64
2006;07;20;00;00;5.63;221.63;12.66;1.78
2006;07;21;00;00;2.08;136.75;3.69;0.18
2006;07;22;00;00;2.45;182.61;5.11;0.43
2006;07;23;00;00;4.26;237.75;10.64;2.34
2006;07;24;00;00;5.43;58.79;9.96;2.04
2006;07;25;00;00;2.43;91.15;4.94;1.21
2006;07;26;00;00;3.72;206.96;9.40;1.29
2006;07;27;00;00;2.81;121.58;4.23;1.18
2006;07;28;00;00;6.62;237.58;16.17;0.74
2006;07;29;00;00;5.17;255.02;8.53;2.37
2006;07;30;00;00;4.15;192.07;9.58;1.00
2006;07;31;00;00;4.80;238.46;9.93;1.02
2006;08;01;00;00;12.24;241.49;24.21;3.09
2006;08;02;00;00;14.30;259.60;25.93;5.24
2006;08;03;00;00;8.05;267.58;13.27;3.23
2006;08;04;00;00;6.11;248.48;8.62;3.09
2006;08;05;00;00;5.12;285.46;9.23;1.87
2006;08;06;00;00;6.26;271.26;9.17;3.52
2006;08;07;00;00;5.08;231.21;8.29;1.85
2006;08;08;00;00;5.79;147.96;12.24;0.86
2006;08;09;00;00;4.04;295.63;6.33;1.14
2006;08;10;00;00;9.15;241.74;16.67;3.40
2006;08;11;00;00;12.46;255.96;20.07;5.37
2006;08;12;00;00;7.44;258.72;13.30;2.92
2006;08;13;00;00;10.41;215.96;16.70;5.01
2006;08;14;00;00;12.89;231.09;24.97;7.23
2006;08;15;00;00;6.70;199.86;11.11;1.33
2006;08;16;00;00;3.23;146.35;4.61;1.81
2006;08;17;00;00;3.67;148.26;10.24;0.57
